date,coin,open,high,low,close,volume,tweet_count,avg_score,pct_positive,pct_negative,pct_neutral,sentiment_gap,vader_mean,vader_std,vader_pos_mean,vader_neg_mean,sentiment_7d_avg,sentiment_7d_std,sentiment_momentum,volume_7d_avg,price_return,price_7d_volatility,price_7d_momentum
2021-05-09,ETH,3911.463134765625,3981.259033203125,3743.989013671875,3928.8447265625,50568290278,0,2.5,0.5,0.0,0.5,True,,,,,2.476190476190476,0.4130797993547015,0.0,1.1428571428571428,0.006712627801450655,0.0782242246836486,0.33088414441007163
2021-05-10,ETH,3924.413330078125,4197.47314453125,3684.45166015625,3952.2939453125,62691789007,1,3.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,2.476190476190476,0.4130797993547015,0.5,1.0,0.005968476837850734,0.058781726885936116,0.15190751152238668
2021-05-11,ETH,3948.27197265625,4178.208984375,3783.889404296875,4168.701171875,52679737865,2,2.5,0.5,0.0,0.5,False,0.23835,0.33707780259162723,0.067,0.028,2.4047619047619047,0.345032779671176,-0.5,1.2857142857142858,0.05475484100041772,0.04964378000047202,0.2812464685995941
2021-05-12,ETH,4174.6357421875,4362.3505859375,3785.8486328125,3785.8486328125,69023382175,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.357142857142857,0.3779644730092257,-0.5,1.0,-0.09183976573938502,0.06449325482141684,0.07467545248147522
2021-05-13,ETH,3828.91845703125,4032.5634765625,3549.4072265625,3715.1484375,78398214539,2,2.5,0.5,0.0,0.5,False,0.47620000000000007,0.19261588719521555,0.11299999999999999,0.0,2.4285714285714284,0.3450327796711763,0.5,1.1428571428571428,-0.0186748605582725,0.06511859684937876,0.06424398505984419
2021-05-14,ETH,3720.122314453125,4171.01708984375,3703.39990234375,4079.057373046875,48174271215,0,2.5,0.5,0.0,0.5,True,,,,,2.5,0.288675134594813,0.0,1.1428571428571428,0.09795273100628976,0.07242759358056762,0.1705522491058573
2021-05-15,ETH,4075.95166015625,4129.185546875,3638.1220703125,3638.1220703125,42422321751,0,2.5,0.5,0.0,0.5,True,,,,,2.5,0.288675134594813,0.0,0.8571428571428571,-0.10809735250304064,0.07386605958097141,-0.0677810693548957
2021-05-16,ETH,3641.830810546875,3878.89599609375,3350.95166015625,3587.506103515625,47359478734,0,2.5,0.5,0.0,0.5,True,,,,,2.5,0.288675134594813,0.0,0.8571428571428571,-0.013912663131868785,0.07361075309515966,-0.08688015098665547
2021-05-17,ETH,3581.343017578125,3587.765625,3129.0087890625,3282.397705078125,54061732774,1,3.0,1.0,0.0,0.0,False,0.8658,0.0,0.251,0.0,2.5,0.288675134594813,0.5,0.8571428571428571,-0.08504749250140786,0.07810771994096036,-0.1694955510657008
2021-05-18,ETH,3276.872314453125,3562.465087890625,3246.404052734375,3380.070068359375,40416525218,0,3.0,1.0,0.0,0.0,True,,,,,2.5714285714285716,0.3450327796711781,0.0,0.5714285714285714,0.029756407375664207,0.07441487518454731,-0.18917909224011709
2021-05-19,ETH,3382.6572265625,3437.935791015625,1952.460205078125,2460.67919921875,84482912776,2,2.0,0.0,0.0,1.0,False,-0.23835,0.33707780259162723,0.0,0.1135,2.5714285714285716,0.3450327796711781,-1.0,0.7142857142857143,-0.2720034941722024,0.11857946718384185,-0.35003233412670387
2021-05-20,ETH,2439.638671875,2993.145263671875,2170.22900390625,2784.294189453125,67610826680,0,2.0,0.0,0.0,1.0,True,,,,,2.5,0.40824829046386313,0.0,0.42857142857142855,0.13151449824793127,0.13782220092875672,-0.25055640809691737
2021-05-21,ETH,2772.34130859375,2938.205078125,2113.34716796875,2430.621337890625,53774070802,2,2.0,0.5,0.5,0.0,False,-0.2348,0.33205734444520274,0.0,0.0585,2.4285714285714284,0.4498677054212181,0.0,0.7142857142857143,-0.12702423935739582,0.12854866540031124,-0.4041218066822486
2021-05-22,ETH,2436.0146484375,2483.983154296875,2168.124267578125,2295.70556640625,42089937660,2,2.5,0.5,0.0,0.5,False,0.1806,0.25540696936458096,0.0705,0.032,2.4285714285714284,0.4498677054212181,0.5,1.0,-0.05550670085100928,0.12703879818881955,-0.36898610820690303
2021-05-23,ETH,2298.3671875,2384.41162109375,1737.46875,2109.579833984375,56005721977,1,3.0,1.0,0.0,0.0,False,0.9545,0.0,0.351,0.0,2.5,0.5,0.5,1.1428571428571428,-0.08107561141354924,0.12585830568488388,-0.4119648097833022
2021-05-24,ETH,2099.93603515625,2672.595703125,2090.6396484375,2643.591064453125,53697121740,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.357142857142857,0.4755948656056698,-1.0,1.1428571428571428,0.2531362984543515,0.1731743868772366,-0.19461585646270596
2021-05-25,ETH,2649.033203125,2750.534912109375,2394.35546875,2706.62890625,49558333256,1,2.0,0.0,0.0,1.0,False,0.8271,0.0,0.307,0.154,2.2142857142857144,0.393397896234719,0.0,1.2857142857142858,0.023845534449147276,0.17292083654470825,-0.19923881709240754
2021-05-26,ETH,2707.052734375,2911.735595703125,2652.094482421875,2888.69873046875,42499766020,3,2.333333333333333,0.3333333333333333,0.0,0.6666666666666666,False,0.4163333333333334,0.3968079804305016,0.13066666666666668,0.0,2.261904761904762,0.38317802236740445,0.33333333333333304,1.4285714285714286,0.06726811488576234,0.13280745758892692,0.17394365400654155
2021-05-27,ETH,2888.75244140625,2888.75244140625,2642.60791015625,2736.488525390625,33373635283,0,2.333333333333333,0.3333333333333333,0.0,0.6666666666666666,True,,,,,2.3095238095238093,0.3655104425291872,0.0,1.4285714285714286,-0.052691616288219056,0.12755769428919408,-0.017169760380777
2021-05-28,ETH,2742.468994140625,2761.36328125,2336.361328125,2419.90625,39999114805,0,2.333333333333333,0.3333333333333333,0.0,0.6666666666666666,True,,,,,2.357142857142857,0.3392334963994035,0.0,1.1428571428571428,-0.115689239130076,0.12567534660028246,-0.004408373992110137
2021-05-29,ETH,2414.067138671875,2566.9384765625,2208.490966796875,2279.51416015625,33773720220,0,2.333333333333333,0.3333333333333333,0.0,0.6666666666666666,True,,,,,2.333333333333333,0.3333333333333316,0.0,0.8571428571428571,-0.05801550776760467,0.12588210320475537,-0.007052910654978484
2021-05-30,ETH,2278.288818359375,2472.187744140625,2188.83447265625,2390.305419921875,25876619428,0,,,,,True,,,,,2.222222222222222,0.17213259316476692,,0.7142857142857143,0.048603014494119634,0.12048637265330121,0.13307180008793118
2021-05-31,ETH,2387.198486328125,2715.85498046875,2279.505126953125,2714.9453125,31007383150,0,,,,,True,,,,,2.2666666666666666,0.14907119849997735,,0.5714285714285714,0.1358152351044477,0.08668231787413198,0.02699140915035425
2021-06-01,ETH,2707.560546875,2739.737548828125,2531.16064453125,2633.518310546875,27363223090,2,3.0,1.0,0.0,0.0,False,0.9499,0.006363961030678894,0.39049999999999996,0.0,2.4666666666666663,0.29814239699997136,,0.7142857142857143,-0.0299921333878157,0.08732659531026417,-0.027011680668266758
2021-06-02,ETH,2634.4560546875,2801.392333984375,2555.4013671875,2706.125,27723267359,0,3.0,1.0,0.0,0.0,True,,,,,2.6,0.3651483716701122,0.0,0.2857142857142857,0.027570223894910928,0.08337891308590525,-0.0632027592711697
2021-06-03,ETH,2708.376220703125,2891.2548828125,2667.684326171875,2855.12646484375,30038207402,0,3.0,1.0,0.0,0.0,True,,,,,2.7333333333333334,0.36514837167011416,0.0,0.2857142857142857,0.05506082122730849,0.08334247460459268,0.04335407890526044
2021-06-04,ETH,2857.16552734375,2857.16552734375,2562.637451171875,2688.195068359375,34173841611,0,3.0,1.0,0.0,0.0,True,,,,,2.8666666666666663,0.2981423969999785,0.0,0.2857142857142857,-0.05846725128986907,0.07095386444828013,0.11086744305047969
2021-06-05,ETH,2691.619384765625,2817.48486328125,2558.233642578125,2630.576904296875,30496672724,0,,,,,True,,,,,3.0,0.0,,0.2857142857142857,-0.021433773441770665,0.06563650347171161,0.15400770492101756
2021-06-06,ETH,2629.748779296875,2743.441162109375,2616.162353515625,2715.0927734375,25311639414,1,3.0,1.0,0.0,0.0,False,0.565,0.0,0.148,0.0,3.0,0.0,,0.42857142857142855,0.032128263957071024,0.06483292260936317,0.13587692635790471
2021-06-07,ETH,2713.04736328125,2845.18505859375,2583.9951171875,2590.26318359375,30600111277,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.8333333333333335,0.40824829046386635,-1.0,0.5714285714285714,-0.04597617844406354,0.043729788305742416,-0.04592436110303788
2021-06-08,ETH,2594.602294921875,2620.84619140625,2315.546630859375,2517.438720703125,41909736778,0,2.0,0.0,0.0,1.0,True,,,,,2.6666666666666665,0.5163977794943234,0.0,0.2857142857142857,-0.028114696356679736,0.04356264208551161,-0.04407776068192404
2021-06-09,ETH,2510.19921875,2625.070556640625,2412.19775390625,2608.26708984375,36075832186,0,2.0,0.0,0.0,1.0,True,,,,,2.5,0.5477225575051659,0.0,0.2857142857142857,0.03607967431090309,0.044745370438641956,-0.03616163708485376
2021-06-10,ETH,2611.142578125,2619.957763671875,2435.401611328125,2471.5185546875,28753626390,0,2.0,0.0,0.0,1.0,True,,,,,2.3333333333333335,0.5163977794943206,0.0,0.2857142857142857,-0.05242888494385056,0.039021057029504966,-0.13435758971791933
2021-06-11,ETH,2472.85888671875,2495.414794921875,2326.86962890625,2353.768798828125,24832564195,0,,,,,True,,,,,2.2,0.4472135954999541,,0.2857142857142857,-0.04764267524354615,0.03741207347467161,-0.12440550667900485
2021-06-12,ETH,2354.752197265625,2447.227783203125,2265.758056640625,2372.484375,25724364410,0,,,,,True,,,,,2.2,0.4472135954999541,,0.2857142857142857,0.007951323078627226,0.03861770003280243,-0.09811252006177729
2021-06-13,ETH,2372.690185546875,2547.367919921875,2312.64013671875,2508.3916015625,27092945370,0,,,,,True,,,,,2.0,0.0,,0.14285714285714285,0.05728477202826676,0.04436830363525037,-0.07613042688530369
2021-06-14,ETH,2508.7705078125,2606.432861328125,2469.38818359375,2537.89111328125,26964576331,1,3.0,1.0,0.0,0.0,False,0.5905,0.0,0.113,0.0,2.25,0.4999999999999961,,0.14285714285714285,0.011760329487777943,0.041954834505457145,-0.020218822027126437
2021-06-15,ETH,2587.7626953125,2639.229248046875,2515.153076171875,2610.936767578125,29005279219,1,3.0,1.0,0.0,0.0,False,0.936,0.0,0.212,0.0,2.5,0.5773502691896255,0.0,0.2857142857142857,0.028782028478138377,0.04159805528947953,0.03714014808228816
2021-06-16,ETH,2544.86474609375,2554.62890625,2354.3505859375,2367.66357421875,24101926180,0,3.0,1.0,0.0,0.0,True,,,,,2.75,0.5000000000000032,0.0,0.2857142857142857,-0.09317467829181958,0.053101581160068176,-0.09224650211701035
2021-06-17,ETH,2367.306396484375,2457.175537109375,2312.301513671875,2372.001953125,21871633186,1,3.0,1.0,0.0,0.0,False,0.4939,0.0,0.11,0.0,3.0,0.0,0.0,0.42857142857142855,0.0018323460112703582,0.05018076788326957,-0.04026536696386762
2021-06-18,ETH,2374.5869140625,2377.195068359375,2147.308349609375,2231.733154296875,22752818388,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.42857142857142855,-0.05913519533292433,0.05197419077854079,-0.05184691231866445
2021-06-19,ETH,2235.1591796875,2278.4150390625,2168.885009765625,2178.4990234375,18765854896,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.42857142857142855,-0.023853268817950024,0.051902099656168245,-0.08176464873978362
2021-06-20,ETH,2171.337890625,2275.3828125,2049.962646484375,2246.364501953125,22535930423,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.42857142857142855,0.03115240254206708,0.04687417770685506,-0.10446020447770432
2021-06-21,ETH,2245.31787109375,2259.464111328125,1867.1854248046875,1888.447509765625,33745173825,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.857142857142857,0.37796447300923036,-1.0,0.42857142857142855,-0.1593316631723415,0.06980021754540396,-0.2558989233686849
2021-06-22,ETH,1886.6676025390625,1993.1597900390625,1707.6005859375,1874.9500732421875,35547251725,0,2.0,0.0,0.0,1.0,True,,,,,2.7142857142857144,0.487950036474268,0.0,0.2857142857142857,-0.0071473718245484985,0.06514179117359434,-0.281886066133509
2021-06-23,ETH,1878.625,2043.5303955078125,1827.571533203125,1989.736328125,28408659206,0,2.0,0.0,0.0,1.0,True,,,,,2.5714285714285716,0.5345224838248491,0.0,0.2857142857142857,0.06122096610515215,0.07162600084248318,-0.15962033213204851
2021-06-24,ETH,1968.9573974609373,2032.33935546875,1887.4320068359373,1988.456298828125,20272845769,1,3.0,1.0,0.0,0.0,False,0.8555,0.0,0.545,0.0,2.5714285714285716,0.5345224838248491,1.0,0.2857142857142857,-0.0006433160408149119,0.07149366307043947,-0.1616970229689616
2021-06-25,ETH,1989.2158203125,2017.759521484375,1794.400390625,1813.21728515625,22774334998,1,2.0,0.0,0.0,1.0,False,0.1531,0.0,0.066,0.0,2.4285714285714284,0.5345224838248482,-1.0,0.42857142857142855,-0.08812816946248714,0.07473389531966206,-0.18752952983417126
2021-06-26,ETH,1810.88427734375,1850.1798095703125,1719.5594482421875,1829.2392578125,20637542361,0,2.0,0.0,0.0,1.0,True,,,,,2.2857142857142856,0.487950036474265,0.0,0.42857142857142855,0.008836212177885328,0.07595108936798657,-0.1603212862927501
2021-06-27,ETH,1830.9969482421875,1979.9581298828125,1811.245849609375,1978.8946533203125,19885474742,0,2.0,0.0,0.0,1.0,True,,,,,2.142857142857143,0.3779644730092239,0.0,0.42857142857142855,0.0818129147779052,0.08386229063461882,-0.11906787540501906
2021-06-28,ETH,1981.386474609375,2139.805419921875,1963.615478515625,2079.657470703125,25514602841,0,2.0,0.0,0.0,1.0,True,,,,,2.142857142857143,0.3779644730092239,0.0,0.2857142857142857,0.05091873749506903,0.056713652797336374,0.10125246264389465
2021-06-29,ETH,2083.44873046875,2242.23876953125,2076.240234375,2160.768310546875,24815124419,1,2.0,0.0,0.0,1.0,False,0.34,0.0,0.156,0.0,2.142857142857143,0.3779644730092239,0.0,0.42857142857142855,0.03900201883549914,0.05635499442726274,0.15244045235319081
2021-06-30,ETH,2164.21630859375,2282.989013671875,2090.7607421875,2274.547607421875,25828056268,0,2.0,0.0,0.0,1.0,True,,,,,2.142857142857143,0.3779644730092239,0.0,0.42857142857142855,0.052656870391718735,0.05544365716893453,0.14314021173110048
2021-07-01,ETH,2274.3974609375,2274.3974609375,2081.0810546875,2113.60546875,29061701793,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.2857142857142857,-0.07075786769497328,0.06537302839024794,0.06293785284375142
2021-07-02,ETH,2109.892578125,2155.596435546875,2021.8248291015625,2150.040283203125,31796212554,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.14285714285714285,0.017238228700587443,0.04890188191788359,0.1857598649672314
2021-07-03,ETH,2150.8349609375,2237.567138671875,2117.590087890625,2226.1142578125,17433361641,2,2.0,0.0,0.0,1.0,False,0.31845,0.45035630893771217,0.077,0.0,2.0,0.0,0.0,0.42857142857142855,0.035382581063104546,0.04840543964845147,0.21696177703653907
2021-07-04,ETH,2226.55029296875,2384.286865234375,2190.837646484375,2321.72412109375,18787107473,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.42857142857142855,0.0429492165308718,0.04336714006316252,0.1732429097214534
2021-07-05,ETH,2321.9228515625,2321.9228515625,2163.04150390625,2198.58251953125,20103794829,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.42857142857142855,-0.05303886040710504,0.04988756147827365,0.05718492131683428
2021-07-06,ETH,2197.91943359375,2346.294921875,2197.91943359375,2324.679443359375,20891861314,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.2857142857142857,0.057353737104673064,0.05215393428248426,0.07585780114065788
2021-07-07,ETH,2323.20849609375,2403.7734375,2298.02685546875,2315.161865234375,22398345285,0,,,,,True,,,,,2.0,0.0,,0.2857142857142857,-0.004094146464876158,0.049041152331769325,0.01785597174575515
2021-07-08,ETH,2317.94921875,2324.0068359375,2089.414306640625,2120.0263671875,23188123689,0,,,,,True,,,,,2.0,0.0,,0.2857142857142857,-0.08428589852706492,0.05259635055221444,0.0030378888266680004
2021-07-09,ETH,2115.573974609375,2185.376220703125,2051.066650390625,2146.6923828125,23029574602,0,,,,,True,,,,,2.0,0.0,,0.2857142857142857,0.012578152818153887,0.05239517433971116,-0.0015571337973432353
2021-07-10,ETH,2146.999755859375,2190.1240234375,2081.923583984375,2111.403564453125,17581542471,0,,,,,True,,,,,2.0,0.0,,0.0,-0.016438693611583566,0.050344709786398496,-0.051529562311009136
2021-07-11,ETH,2110.875732421875,2172.6533203125,2083.8037109375,2139.664794921875,14705386138,0,,,,,True,,,,,2.0,0.0,,0.0,0.013385044405790802,0.046614175094577597,-0.07841557251259812
2021-07-12,ETH,2140.5068359375,2167.710205078125,2011.0189208984373,2036.7210693359373,17768129077,1,3.0,1.0,0.0,0.0,False,0.4005,0.0,0.105,0.0,2.5,0.7071067811865464,,0.14285714285714285,-0.04811208084100693,0.04589916338761586,-0.07362082103237244
2021-07-13,ETH,2034.098388671875,2040.693603515625,1922.577880859375,1940.083984375,16621628658,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.14285714285714285,-0.04744738315710817,0.03639757787166908,-0.16544021158831224
2021-07-14,ETH,1941.1678466796875,2015.107421875,1869.22314453125,1994.331298828125,17342819679,1,2.0,0.0,0.0,1.0,False,0.7877,0.0,0.084,0.0,2.6666666666666665,0.5773502691896276,-1.0,0.2857142857142857,0.02796132275201524,0.04115903698002385,-0.13857802826834775
2021-07-15,ETH,1994.7120361328125,2037.7425537109373,1883.272216796875,1911.1756591796875,15688092552,0,2.0,0.0,0.0,1.0,True,,,,,2.5,0.5773502691896252,0.0,0.2857142857142857,-0.04169600090882597,0.03233166994681429,-0.09851325966519986
2021-07-16,ETH,1916.598388671875,1959.6962890625,1853.59033203125,1880.3829345703125,14884569147,0,2.0,0.0,0.0,1.0,True,,,,,2.4,0.5477225575051647,0.0,0.2857142857142857,-0.016111927996504405,0.030105339018187585,-0.1240557102519183
2021-07-17,ETH,1876.88134765625,1917.597900390625,1855.5908203125,1898.8251953125,13364282076,1,3.0,1.0,0.0,0.0,False,0.2374,0.0,0.129,0.063,2.5,0.5477225575051659,1.0,0.42857142857142855,0.009807715440898646,0.03196053500441803,-0.10068106955937861
2021-07-18,ETH,1900.1943359375,1988.33642578125,1883.0125732421875,1895.5521240234373,13791868728,3,2.333333333333333,0.3333333333333333,0.0,0.6666666666666666,False,0.6698333333333334,0.24217378746126378,0.272,0.054,2.476190476190476,0.5039526306789692,-0.666666666666667,0.8571428571428571,-0.001723734916274977,0.030218157003755294,-0.114089212234457
2021-07-19,ETH,1893.0535888671875,1916.1180419921875,1807.909912109375,1817.296630859375,14157735481,0,2.333333333333333,0.3333333333333333,0.0,0.6666666666666666,True,,,,,2.3809523809523805,0.4483951394230316,0.0,0.7142857142857143,-0.041283746393615206,0.02912795460933601,-0.10773416241434797
2021-07-20,ETH,1819.08203125,1836.998046875,1722.05078125,1787.5107421875,17368597636,0,2.333333333333333,0.3333333333333333,0.0,0.6666666666666666,True,,,,,2.2857142857142856,0.3563483225498966,0.0,0.7142857142857143,-0.01639021839697663,0.025660224333307613,-0.07864259661761586
2021-07-21,ETH,1786.2762451171875,2025.680419921875,1759.0233154296875,1990.9708251953125,21253359756,0,2.333333333333333,0.3333333333333333,0.0,0.6666666666666666,True,,,,,2.333333333333333,0.33333333333333115,0.0,0.5714285714285714,0.1138231386284283,0.05326053804393852,-0.0016850127332339593
2021-07-22,ETH,1994.8228759765625,2044.116455078125,1954.2978515625,2025.2027587890625,17495480331,0,,,,,True,,,,,2.388888888888889,0.3277306934167232,,0.5714285714285714,0.01719358875607435,0.04995604396440073,0.059663327680888
2021-07-23,ETH,2025.105712890625,2129.441162109375,2000.436279296875,2124.776611328125,16200392492,0,,,,,True,,,,,2.4666666666666663,0.29814239699997097,,0.5714285714285714,0.04916734984036908,0.05050495313395908,0.12997016313257448
2021-07-24,ETH,2123.961181640625,2197.6494140625,2107.323486328125,2189.21875,16057446601,0,,,,,True,,,,,2.333333333333333,0.0,,0.42857142857142855,0.03032890061397775,0.05050131034780316,0.15293327442903903
2021-07-25,ETH,2187.1455078125,2194.438232421875,2108.829833984375,2191.373779296875,14566483636,0,,,,,True,,,,,2.333333333333333,0.0,,0.0,0.0009843828063664795,0.05030294722320163,0.15606094473705978
2021-07-26,ETH,2191.309814453125,2428.817138671875,2177.32958984375,2233.36669921875,29614324233,2,2.0,0.5,0.5,0.0,False,-0.05245,0.9027632275408651,0.0805,0.0875,2.222222222222222,0.19245008972985708,,0.2857142857142857,0.01916282850447759,0.0421636024704915,0.22895000259953213
2021-07-27,ETH,2230.197021484375,2316.9501953125,2154.731201171875,2298.33349609375,23067480378,0,2.0,0.5,0.5,0.0,True,,,,,2.111111111111111,0.19245008972985042,0.0,0.2857142857142857,0.029089175950248514,0.036888179699006235,0.28577324983296104
2021-07-28,ETH,2302.081298828125,2341.77783203125,2250.9140625,2296.54541015625,18991302378,1,2.0,0.0,0.0,1.0,False,-0.68,0.0,0.0,0.133,2.0,0.0,0.0,0.42857142857142855,-0.0007779923760146135,0.017503060389826054,0.15348019222278708
2021-07-29,ETH,2299.011962890625,2396.451904296875,2273.40478515625,2380.956787109375,16313373113,1,3.0,1.0,0.0,0.0,False,0.1779,0.0,0.041,0.0,2.25,0.4999999999999958,1.0,0.5714285714285714,0.03675580573317805,0.018382875481319984,0.17566341284910658
2021-07-30,ETH,2382.545166015625,2469.704833984375,2322.337158203125,2466.96142578125,20212848934,2,3.0,1.0,0.0,0.0,False,0.42164999999999997,0.21248558774655754,0.093,0.0,2.4,0.5477225575051649,0.0,0.8571428571428571,0.03612188139554173,0.015835361705198264,0.16104507769371446
2021-07-31,ETH,2461.57568359375,2551.1611328125,2423.816162109375,2536.2099609375,18001710283,0,3.0,1.0,0.0,0.0,True,,,,,2.5,0.5477225575051659,0.0,0.8571428571428571,0.028070376144742504,0.015651386992573558,0.1585000178431233
2021-08-01,ETH,2530.462890625,2695.429443359375,2520.931884765625,2561.85205078125,22697987055,1,3.0,1.0,0.0,0.0,False,0.5707,0.0,0.161,0.055,2.5714285714285716,0.534522483824849,0.0,1.0,0.010110397103823221,0.013961742948155484,0.16906210842919123
2021-08-02,ETH,2557.774658203125,2665.73095703125,2511.375244140625,2610.1533203125,22162754104,0,3.0,1.0,0.0,0.0,True,,,,,2.7142857142857144,0.4879500364742679,0.0,0.7142857142857143,0.01885404331468732,0.013975069179787183,0.16870790686793757
2021-08-03,ETH,2609.4130859375,2630.314208984375,2449.353515625,2502.349609375,22696753413,0,3.0,1.0,0.0,0.0,True,,,,,2.857142857142857,0.37796447300923014,0.0,0.7142857142857143,-0.04130167760589376,0.027403673243574157,0.08876697556207391
2021-08-04,ETH,2508.544921875,2764.443603515625,2463.469482421875,2724.619873046875,25038698173,2,2.0,0.5,0.5,0.0,False,0.10420000000000001,0.890530280226338,0.14200000000000002,0.14049999999999999,2.857142857142857,0.37796447300923014,-1.0,0.8571428571428571,0.0888246242008488,0.038728635495713586,0.186399302621018
2021-08-05,ETH,2725.669677734375,2840.4306640625,2540.68408203125,2827.328857421875,31057928075,2,3.0,1.0,0.0,0.0,False,0.24695,0.3492400392280358,0.077,0.0,2.857142857142857,0.37796447300923014,1.0,1.0,0.03769662894668069,0.03877642657462263,0.18747592259094414
2021-08-06,ETH,2827.50341796875,2944.9033203125,2727.792724609375,2890.941650390625,26528577879,2,2.5,0.5,0.0,0.5,False,0.23835,0.33707780259162723,0.0595,0.0185,2.7857142857142856,0.39339789623472377,-0.5,1.0,0.02249925501300054,0.03849427498096856,0.17186333769896978
2021-08-07,ETH,2891.70751953125,3170.229736328125,2868.53564453125,3157.23876953125,33081467129,2,2.0,0.0,0.0,1.0,False,-0.11315,0.1600182645825157,0.015,0.0255,2.642857142857143,0.4755948656056718,-0.5,1.2857142857142858,0.09211431822037741,0.0465247310867074,0.24486490399406402
2021-08-08,ETH,3161.232666015625,3184.60400390625,2951.747314453125,3013.732666015625,28433638008,0,2.0,0.0,0.0,1.0,True,,,,,2.5,0.49999999999999994,0.0,1.1428571428571428,-0.045453041087839874,0.05498824609517377,0.1763882559481027
2021-08-09,ETH,3012.8857421875,3185.701171875,2900.926025390625,3167.856201171875,31983260936,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.357142857142857,0.47559486560566994,0.0,1.2857142857142858,0.0511404136452529,0.05576014916293029,0.2136667131847274
2021-08-10,ETH,3163.050048828125,3228.940673828125,3059.22900390625,3141.691162109375,27605221710,2,3.0,1.0,0.0,0.0,False,0.70845,0.19749492398540275,0.245,0.0355,2.357142857142857,0.47559486560566994,1.0,1.5714285714285714,-0.008259541279942217,0.04986874225203956,0.2554964943104254
2021-08-11,ETH,3142.830322265625,3269.20947265625,3122.91650390625,3164.2451171875,26729035052,1,3.0,1.0,0.0,0.0,False,0.7682,0.0,0.209,0.05,2.5,0.49999999999999994,0.0,1.4285714285714286,0.007178921769949609,0.04415090821054755,0.1613528729235183
2021-08-12,ETH,3164.17578125,3236.314697265625,2984.1669921875,3043.414306640625,25403699845,4,2.5,0.5,0.0,0.5,False,0.17822500000000002,0.2412336678409546,0.07300000000000001,0.0,2.4285714285714284,0.4498677054212181,-0.5,1.7142857142857142,-0.03818629912409377,0.04884066264342864,0.07642741970093625
2021-08-13,ETH,3049.001220703125,3324.671630859375,3037.676025390625,3322.211669921875,23868866254,0,2.5,0.5,0.0,0.5,True,,,,,2.4285714285714284,0.4498677054212181,0.0,1.4285714285714286,0.09160677291715547,0.057613315742176596,0.149179773127893
2021-08-14,ETH,3322.7626953125,3329.281005859375,3214.519775390625,3265.443359375,19860862133,2,2.5,0.5,0.0,0.5,False,0.1591,0.2250013777735594,0.0705,0.0,2.5,0.408248290463863,0.0,1.4285714285714286,-0.017087505609842735,0.049503564975058846,0.034271905846327444
2021-08-15,ETH,3266.276123046875,3320.084228515625,3117.791748046875,3310.504150390625,22166205051,2,2.5,0.5,0.0,0.5,False,-0.20995,0.2969141374202313,0.0,0.0945,2.5714285714285716,0.34503277967117785,0.0,1.7142857142857142,0.013799287280931383,0.04403300368524675,0.09847306223327146
2021-08-16,ETH,3309.422119140625,3333.994873046875,3139.778564453125,3156.509521484375,23080039949,1,3.0,1.0,0.0,0.0,False,0.8975,0.0,0.232,0.0,2.7142857142857144,0.2672612419124275,0.5,1.7142857142857142,-0.04651697201106941,0.04585314474634048,-0.0035818165241536803
2021-08-17,ETH,3149.38037109375,3288.812744140625,2996.46826171875,3014.845947265625,25509056745,1,3.0,1.0,0.0,0.0,False,0.34,0.0,0.084,0.042,2.7142857142857144,0.2672612419124275,0.0,1.5714285714285714,-0.04487981843695865,0.048982965734456096,-0.04037481989750524
2021-08-18,ETH,3011.963623046875,3124.97607421875,2959.0283203125,3020.08984375,21539248425,3,2.6666666666666665,0.6666666666666666,0.0,0.3333333333333333,False,0.11406666666666666,0.1757000094858658,0.05833333333333333,0.022000000000000002,2.666666666666667,0.2357022603955186,-0.3333333333333335,1.8571428571428572,0.0017393580222999638,0.04880278770925705,-0.04555755578304588
2021-08-19,ETH,3019.126953125,3184.435546875,2963.150146484375,3182.7021484375,19546290360,2,2.0,0.0,0.0,1.0,False,0.24755,0.3500885673654597,0.0775,0.0,2.5952380952380953,0.3450327796711781,-0.6666666666666665,1.5714285714285714,0.05384353217968729,0.05092570129679671,0.045766966887470284
